product_key,product_name,total_quantity,initial_stock,reorder_point,current_stock,inventory_turnover,days_inventory_outstanding
261,Howard Miller Distant Time Traveler Alarm Clock,21,650,162.5,629,0.03230769230769231,11297.619047619048
262,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",17,1938,484.5,1921,0.008771929824561403,41610.0
263,Nu-Dell Leatherette Frames,18,1821,455.25,1803,0.009884678747940691,36925.833333333336
264,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",26,762,190.5,736,0.03412073490813648,10697.307692307693
265,"DataProducts Ampli Magnifier Task Lamp, Black,",21,643,160.75,622,0.03265940902021773,11175.95238095238
266,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",33,845,211.25,812,0.03905325443786982,9346.212121212122
267,"Eldon Image Series Desk Accessories, Ebony",18,1123,280.75,1105,0.016028495102404273,22771.944444444445
268,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",24,1516,379.0,1492,0.0158311345646438,23055.833333333332
269,Westinghouse Clip-On Gooseneck Lamps,38,1380,345.0,1342,0.02753623188405797,13255.263157894737
270,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",15,501,125.25,486,0.029940119760479042,12191.0
271,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,20,1396,349.0,1376,0.014326647564469915,25477.0
272,"Ultra Door Kickplate, 8""H x 34""W",10,1827,456.75,1817,0.005473453749315818,66685.5
273,"Seth Thomas 13 1/2"" Wall Clock",20,753,188.25,733,0.02656042496679947,13742.25
274,"Tenex Chairmat w/ Average Lip, 45"" x 53""",19,952,238.0,933,0.01995798319327731,18288.42105263158
275,Stackable Trays,23,1560,390.0,1537,0.014743589743589743,24756.521739130436
276,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",20,1683,420.75,1663,0.011883541295306001,30714.75
277,"DAX Metal Frame, Desktop, Stepped-Edge",11,1514,378.5,1503,0.00726552179656539,50237.27272727273
278,"Linden 10"" Round Wall Clock, Black",21,508,127.0,487,0.04133858267716536,8829.52380952381
279,Eldon Executive Woodline II Cherry Finish Desk Accessories,6,1756,439.0,1750,0.003416856492027335,106823.33333333333
280,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,14,1622,405.5,1608,0.008631319358816275,42287.857142857145
281,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,13,1315,328.75,1302,0.00988593155893536,36921.15384615385
282,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",17,707,176.75,690,0.024045261669024046,15179.70588235294
283,Eldon Wave Desk Accessories,16,1654,413.5,1638,0.009673518742442563,37731.875
284,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",17,903,225.75,886,0.018826135105204873,19387.941176470587
285,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",21,651,162.75,630,0.03225806451612903,11315.0
286,Tensor Computer Mounted Lamp,36,553,138.25,517,0.0650994575045208,5606.805555555556
287,Advantus Panel Wall Acrylic Frame,20,1643,410.75,1623,0.012172854534388313,29984.75
288,DAX Two-Tone Silver Metal Document Frame,13,1127,281.75,1114,0.011535048802129548,31642.69230769231
289,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,13,1086,271.5,1073,0.011970534069981584,30491.53846153846
290,"Executive Impressions 14"" Contract Wall Clock",17,1943,485.75,1926,0.008749356664951106,41717.352941176476
291,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",39,1945,486.25,1906,0.02005141388174807,18203.20512820513
292,Hand-Finished Solid Wood Document Frame,8,603,150.75,595,0.013266998341625208,27511.875
293,"Eldon 300 Class Desk Accessories, Black",6,753,188.25,747,0.00796812749003984,45807.5
294,Luxo Professional Combination Clamp-On Lamps,13,1750,437.5,1737,0.0074285714285714285,49134.61538461538
295,"Career Cubicle Clock, 8 1/4"", Black",10,1635,408.75,1625,0.0061162079510703364,59677.5
296,"Eldon Image Series Desk Accessories, Burgundy",51,1009,252.25,958,0.05054509415262636,7221.274509803921
297,Electrix Halogen Magnifier Lamp,17,1996,499.0,1979,0.008517034068136272,42855.29411764706
298,Staple-based wall hangings,24,598,149.5,574,0.04013377926421405,9094.583333333334
299,"Stacking Tray, Side-Loading, Legal, Smoke",16,652,163.0,636,0.024539877300613498,14873.75
300,"Howard Miller 12"" Round Wall Clock",14,1413,353.25,1399,0.009907997169143666,36838.92857142857
301,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,16,1377,344.25,1361,0.011619462599854757,31412.8125
302,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",15,837,209.25,822,0.017921146953405017,20367.0
303,Eldon Cleatmat Chair Mats for Medium Pile Carpets,8,1321,330.25,1313,0.006056018168054504,60270.625
304,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,10,1686,421.5,1676,0.005931198102016607,61539.0
305,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",16,1456,364.0,1440,0.01098901098901099,33215.0
306,DAX Clear Channel Poster Frame,10,660,165.0,650,0.015151515151515152,24090.0
307,"Executive Impressions 12"" Wall Clock",14,1300,325.0,1286,0.010769230769230769,33892.857142857145
308,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",6,897,224.25,891,0.006688963210702341,54567.5
309,"Howard Miller 16"" Diameter Gallery Wall Clock",12,1800,450.0,1788,0.006666666666666667,54750.0
310,"Deflect-o EconoMat Nonstudded, No Bevel Mat",14,1315,328.75,1301,0.01064638783269962,34283.92857142857
311,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",44,1915,478.75,1871,0.022976501305483028,15885.795454545456
312,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",46,1658,414.5,1612,0.027744270205066344,13155.869565217392
313,"Eldon ""L"" Workstation Diamond Chairmat",19,1718,429.5,1699,0.011059371362048894,33003.68421052631
314,Contemporary Wood/Metal Frame,18,900,225.0,882,0.02,18250.0
315,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",13,1139,284.75,1126,0.01141352063213345,31979.615384615387
316,"Seth Thomas 12"" Clock w/ Goldtone Case",17,1556,389.0,1539,0.010925449871465296,33408.23529411764
317,"Eldon 400 Class Desk Accessories, Black Carbon",22,1187,296.75,1165,0.018534119629317607,19693.409090909092
318,Flat Face Poster Frame,51,959,239.75,908,0.053180396246089674,6863.43137254902
319,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,27,1454,363.5,1427,0.018569463548830812,19655.925925925927
320,Bretford CR4500 Series Slim Rectangular Table,29,969,242.25,940,0.029927760577915376,12196.034482758621
321,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",22,1898,474.5,1876,0.011591148577449948,31489.545454545452
322,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",18,1545,386.25,1527,0.011650485436893204,31329.166666666664
323,Bevis Rectangular Conference Tables,13,1249,312.25,1236,0.010408326661329063,35068.07692307692
324,KI Adjustable-Height Table,47,537,134.25,490,0.08752327746741155,4170.31914893617
325,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",26,729,182.25,703,0.03566529492455418,10234.038461538461
326,Chromcraft Round Conference Tables,61,1888,472.0,1827,0.0323093220338983,11297.04918032787
327,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",14,1062,265.5,1048,0.013182674199623353,27687.85714285714
328,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",39,937,234.25,898,0.0416221985058698,8769.358974358975
329,Chromcraft Rectangular Conference Tables,30,1806,451.5,1776,0.016611295681063124,21973.0
330,Hon 61000 Series Interactive Training Tables,22,526,131.5,504,0.04182509505703422,8726.818181818182
331,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",2,725,181.25,723,0.002758620689655172,132312.5
332,Bush Advantage Collection Round Conference Table,19,1800,450.0,1781,0.010555555555555556,34578.94736842105
333,Hon Racetrack Conference Tables,22,1297,324.25,1275,0.016962220508866616,21518.409090909092
334,"Bush Cubix Conference Tables, Fully Assembled",19,783,195.75,764,0.024265644955300127,15041.842105263158
335,Balt Solid Wood Rectangular Table,11,1378,344.5,1367,0.007982583454281567,45724.545454545456
336,Bevis Round Conference Room Tables and Bases,4,1459,364.75,1455,0.0027416038382453737,133133.75
337,Bush Advantage Collection Racetrack Conference Table,33,952,238.0,919,0.03466386554621849,10529.69696969697
338,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",22,1519,379.75,1497,0.014483212639894667,25201.590909090908
339,Balt Solid Wood Round Tables,19,1315,328.75,1296,0.014448669201520912,25261.84210526316
340,"Bevis Round Conference Table Top, X-Base",20,1158,289.5,1138,0.017271157167530225,21133.5
341,"Bevis Traditional Conference Table Top, Plinth Base",9,1046,261.5,1037,0.008604206500956023,42421.11111111111
342,Bevis Boat-Shaped Conference Table,15,1715,428.75,1700,0.008746355685131196,41731.666666666664
343,"Iceberg OfficeWorks 42"" Round Tables",30,1572,393.0,1542,0.019083969465648856,19126.0
344,BPI Conference Tables,26,516,129.0,490,0.050387596899224806,7243.846153846154
345,KI Conference Tables,44,1695,423.75,1651,0.025958702064896755,14060.795454545454
346,"Bush Andora Conference Table, Maple/Graphite Gray Finish",12,1743,435.75,1731,0.0068846815834767644,53016.25
347,Hon Rectangular Conference Tables,20,657,164.25,637,0.030441400304414,11990.25
348,Laminate Occasional Tables,18,976,244.0,958,0.018442622950819672,19791.111111111113
349,Bevis Round Conference Table Top & Single Column Base,19,1569,392.25,1550,0.012109623964308477,30141.315789473683
350,"Bevis Round Bullnose 29"" High Table Top",24,1896,474.0,1872,0.012658227848101266,28835.0
351,"Bevis Oval Conference Table, Walnut",36,1017,254.25,981,0.035398230088495575,10311.25
352,"Lesro Round Back Collection Coffee Table, End Table",20,598,149.5,578,0.033444816053511704,10913.5
353,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",11,1560,390.0,1549,0.007051282051282051,51763.63636363636
354,Global Adaptabilities Conference Tables,14,779,194.75,765,0.01797175866495507,20309.642857142855
355,Balt Split Level Computer Training Table,12,1872,468.0,1860,0.00641025641025641,56940.0
356,Bretford Rectangular Conference Table Tops,46,996,249.0,950,0.04618473895582329,7903.04347826087
357,Bretford CR8500 Series Meeting Room Furniture,21,801,200.25,780,0.026217228464419477,13922.142857142857
358,Hon 2111 Invitation Series Corner Table,18,680,170.0,662,0.026470588235294117,13788.888888888889
359,Bevis 36 x 72 Conference Tables,40,1106,276.5,1066,0.03616636528028933,10092.25
360,Anderson Hickey Conga Table Tops & Accessories,5,1622,405.5,1617,0.0030826140567200987,118406.0
361,Hon 94000 Series Round Tables,30,1199,299.75,1169,0.025020850708924104,14587.833333333332
362,KI Adjustable-Height Table,27,1492,373.0,1465,0.018096514745308313,20169.629629629628
363,Hon 4060 Series Tables,13,1639,409.75,1626,0.007931665649786455,46018.07692307692
364,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",16,690,172.5,674,0.02318840579710145,15740.625
365,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",25,752,188.0,727,0.03324468085106383,10979.2
366,"Hon 30"" x 60"" Table with Locking Drawer",6,1480,370.0,1474,0.004054054054054054,90033.33333333333
367,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,17,1427,356.75,1410,0.011913104414856343,30638.529411764703
368,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,15,1684,421.0,1669,0.008907363420427554,40977.333333333336
369,Riverside Furniture Stanwyck Manor Table Series,5,1779,444.75,1774,0.002810567734682406,129867.0
370,Bevis 44 x 96 Conference Tables,20,1846,461.5,1826,0.010834236186348862,33689.5
371,Hon 5100 Series Wood Tables,26,627,156.75,601,0.04146730462519936,8802.115384615385
372,Hon 2111 Invitation Series Straight Table,18,517,129.25,499,0.03481624758220503,10483.611111111111
373,Hon Non-Folding Utility Tables,29,1065,266.25,1036,0.027230046948356807,13404.310344827587
374,Safco Drafting Table,12,1069,267.25,1057,0.011225444340505144,32515.416666666668
375,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",23,1846,461.5,1823,0.012459371614301192,29295.217391304348
376,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,27,1185,296.25,1158,0.02278481012658228,16019.444444444445
377,Hoover Commercial SteamVac,14,1125,281.25,1111,0.012444444444444444,29330.357142857145
378,Belkin F9S820V06 8 Outlet Surge,17,1811,452.75,1794,0.009387078961899503,38883.23529411765
379,Acco 6 Outlet Guardian Basic Surge Suppressor,7,1353,338.25,1346,0.005173688100517369,70549.28571428571
380,Belkin F9M820V08 8 Outlet Surge,15,1461,365.25,1446,0.01026694045174538,35551.0
381,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,12,654,163.5,642,0.01834862385321101,19892.5
382,Belkin F9G930V10-GRY 9 Outlet Surge,16,989,247.25,973,0.016177957532861477,22561.5625
383,Harmony HEPA Quiet Air Purifiers,12,1909,477.25,1897,0.006286013619696176,58065.416666666664
384,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",18,1284,321.0,1266,0.014018691588785047,26036.666666666668
385,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,5,1627,406.75,1622,0.003073140749846343,118771.0
386,Fellowes Basic Home/Office Series Surge Protectors,41,1916,479.0,1875,0.02139874739039666,17057.073170731706
387,Euro Pro Shark Stick Mini Vacuum,11,745,186.25,734,0.01476510067114094,24720.454545454544
388,Belkin 7 Outlet SurgeMaster II,29,1699,424.75,1670,0.017068864037669218,21383.965517241377
389,Disposable Triple-Filter Dust Bags,10,1562,390.5,1552,0.006402048655569782,57013.0
390,Fellowes Mighty 8 Compact Surge Protector,19,1258,314.5,1239,0.015103338632750398,24166.842105263157
391,Holmes Odor Grabber,30,1037,259.25,1007,0.02892960462873674,12616.833333333334
392,Hoover Portapower Portable Vacuum,18,1420,355.0,1402,0.01267605633802817,28794.44444444444
393,Avanti 4.4 Cu. Ft. Refrigerator,24,907,226.75,883,0.026460859977949284,13793.958333333334
394,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,21,1024,256.0,1003,0.0205078125,17798.095238095237
395,Avanti 1.7 Cu. Ft. Refrigerator,24,1327,331.75,1303,0.01808590806330068,20181.458333333332
396,Honeywell Quietcare HEPA Air Cleaner,23,1402,350.5,1379,0.016405135520684736,22249.130434782608
397,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,17,535,133.75,518,0.03177570093457944,11486.764705882353
398,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,8,1184,296.0,1176,0.006756756756756757,54020.0
399,Bionaire Personal Warm Mist Humidifier/Vaporizer,11,519,129.75,508,0.02119460500963391,17221.363636363636
400,Belkin 5 Outlet SurgeMaster Power Centers,40,820,205.0,780,0.04878048780487805,7482.5
401,APC 7 Outlet Network SurgeArrest Surge Protector,20,1011,252.75,991,0.019782393669634024,18450.75
402,Eureka The Boss Cordless Rechargeable Stick Vac,19,899,224.75,880,0.021134593993325918,17270.263157894737
403,Belkin 8 Outlet Surge Protector,30,1153,288.25,1123,0.026019080659150044,14028.166666666666
404,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",9,1471,367.75,1462,0.006118286879673691,59657.222222222226
405,Staple holder,17,970,242.5,953,0.01752577319587629,20826.470588235294
406,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,9,1666,416.5,1657,0.005402160864345739,67565.55555555555
407,Harmony Air Purifier,13,1615,403.75,1602,0.00804953560371517,45344.23076923077
408,Fellowes 8 Outlet Superior Workstation Surge Protector,20,1877,469.25,1857,0.010655301012253596,34255.25
409,"Acco Six-Outlet Power Strip, 4' Cord Length",41,1333,333.25,1292,0.03075768942235559,11866.951219512195
410,Belkin Premiere Surge Master II 8-outlet surge protector,26,1226,306.5,1200,0.021207177814029365,17211.153846153844
411,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,6,1353,338.25,1347,0.004434589800443459,82307.5
412,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",17,550,137.5,533,0.03090909090909091,11808.823529411764
413,Hoover Commercial Lightweight Upright Vacuum,8,1074,268.5,1066,0.0074487895716946,49001.25
414,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,31,1713,428.25,1682,0.018096906012842966,20169.1935483871
415,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,28,1648,412.0,1620,0.01699029126213592,21482.857142857145
416,Holmes HEPA Air Purifier,14,649,162.25,635,0.02157164869029276,16920.35714285714
417,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",14,813,203.25,799,0.017220172201722016,21196.07142857143
418,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,15,1069,267.25,1054,0.01403180542563143,26012.333333333336
419,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,2,1865,466.25,1863,0.0010723860589812334,340362.49999999994
420,Staple holder,13,804,201.0,791,0.01616915422885572,22573.846153846156
421,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",22,1181,295.25,1159,0.018628281117696866,19593.863636363636
422,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",26,1337,334.25,1311,0.01944652206432311,18769.423076923078
423,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,29,1577,394.25,1548,0.018389346861128725,19848.44827586207
424,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,14,1502,375.5,1488,0.009320905459387484,39159.28571428571
425,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,16,943,235.75,927,0.016967126193001062,21512.187499999996
426,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",20,1112,278.0,1092,0.017985611510791366,20294.0
427,3M Office Air Cleaner,10,1492,373.0,1482,0.006702412868632708,54458.0
