order_key,order_id,order_date,date_key,customer_key,location_key,product_key,sales,quantity,discount,profit,lead_time_days
321,CA-2014-164973,2014-11-04,252,569,390,1480,360.0,4,0.0,129.6,5
322,CA-2014-164973,2014-11-04,252,569,390,1383,43.57,1,0.0,13.071,5
323,CA-2014-156601,2014-09-19,208,280,63,910,7.16,2,0.0,3.58,5
324,CA-2016-162138,2016-04-23,689,303,52,830,251.52,6,0.2,81.744,4
325,CA-2016-162138,2016-04-23,689,303,52,1511,99.99,1,0.0,34.9965,4
326,CA-2017-153339,2017-11-03,1181,209,492,206,15.992,1,0.2,0.9995,2
327,US-2016-141544,2016-08-30,802,603,464,1817,290.898,3,0.4,-67.8762,2
328,US-2016-141544,2016-08-30,802,603,464,1313,54.224,2,0.2,3.389,2
329,US-2016-141544,2016-08-30,802,603,464,104,786.744,4,0.3,-258.5016,2
330,US-2016-141544,2016-08-30,802,603,464,959,100.24,10,0.2,33.831,2
331,US-2016-141544,2016-08-30,802,603,464,695,37.764,6,0.7,-27.6936,2
332,US-2016-150147,2016-04-25,691,389,464,1848,82.8,2,0.4,-20.7,4
333,US-2016-150147,2016-04-25,691,389,464,685,20.724,2,0.7,-13.816,4
334,US-2016-150147,2016-04-25,691,389,464,718,4.896,3,0.7,-3.4272,4
335,CA-2015-137946,2015-09-01,487,198,64,717,4.752,1,0.2,1.6038,3
336,CA-2015-137946,2015-09-01,487,198,64,1605,959.984,2,0.2,335.9944,3
337,CA-2015-137946,2015-09-01,487,198,64,808,14.368,4,0.2,4.49,3
338,CA-2014-129924,2014-07-12,153,12,91,770,7.712,2,0.2,2.7956,5
339,CA-2014-129924,2014-07-12,153,12,91,371,698.352,3,0.2,-17.4588,5
340,CA-2015-128167,2015-06-22,435,435,550,906,4.96,4,0.0,2.3312,4
341,CA-2014-122336,2014-04-13,77,350,464,475,17.856,4,0.2,1.116,4
342,CA-2014-122336,2014-04-13,77,350,464,782,509.97,10,0.7,-407.976,4
343,CA-2014-122336,2014-04-13,77,350,464,926,30.992,13,0.2,10.0724,4
344,CA-2014-122336,2014-04-13,77,350,464,1705,71.928,12,0.4,8.3916,4
345,US-2015-120712,2015-12-20,584,174,499,1295,88.8,4,0.2,-2.22,4
346,CA-2017-169901,2017-06-15,1053,135,91,1763,47.976,3,0.2,4.7976,4
347,CA-2017-134306,2017-07-08,1073,747,286,610,7.56,3,0.0,3.0996,4
348,CA-2017-134306,2017-07-08,1073,747,286,1035,24.56,2,0.0,11.5432,4
349,CA-2017-134306,2017-07-08,1073,747,286,516,12.96,2,0.0,4.1472,4
350,CA-2016-129714,2016-09-01,804,6,390,1465,6.79,1,0.0,2.3086,2
351,CA-2016-129714,2016-09-01,804,6,390,1145,24.56,2,0.0,11.5432,2
352,CA-2016-129714,2016-09-01,804,6,390,729,3.048,1,0.2,1.0668,2
353,CA-2016-129714,2016-09-01,804,6,390,1145,49.12,4,0.0,23.0864,2
354,CA-2016-129714,2016-09-01,804,6,390,846,4355.168,4,0.2,1415.4296,2
355,CA-2016-138520,2016-04-08,676,387,390,20,388.704,6,0.2,-4.8588,5
356,CA-2016-138520,2016-04-08,676,387,390,854,8.26,2,0.0,3.7996,5
357,CA-2016-138520,2016-04-08,676,387,390,553,17.04,4,0.0,6.9864,5
358,CA-2016-138520,2016-04-08,676,387,390,1184,34.4,5,0.0,15.824,5
359,CA-2016-130001,2016-04-23,689,327,403,1181,36.24,5,0.2,11.325,5
360,CA-2017-155698,2017-03-08,965,776,180,398,647.84,8,0.0,168.4384,3
361,CA-2017-155698,2017-03-08,965,776,180,960,20.7,2,0.0,9.936,3
362,CA-2017-144904,2017-09-25,1146,446,390,960,20.7,2,0.0,9.936,6
363,CA-2017-144904,2017-09-25,1146,446,390,62,488.646,3,0.1,86.8704,6
364,CA-2017-144904,2017-09-25,1146,446,390,595,5.56,2,0.0,1.4456,6
365,CA-2017-144904,2017-09-25,1146,446,390,138,47.12,8,0.0,20.7328,6
366,CA-2014-123344,2014-09-24,213,352,91,1353,211.96,4,0.0,8.4784,5
367,CA-2016-155516,2016-10-21,849,518,131,736,23.2,4,0.0,10.44,0
368,CA-2016-155516,2016-10-21,849,518,131,1432,7.36,2,0.0,0.1472,0
369,CA-2016-155516,2016-10-21,849,518,131,1370,104.79,7,0.0,29.3412,0
370,CA-2016-155516,2016-10-21,849,518,131,21,1043.92,4,0.0,271.4192,0
371,CA-2017-104745,2017-05-29,1039,313,521,1151,25.92,5,0.2,9.396,6
372,CA-2017-104745,2017-05-29,1039,313,521,1361,53.424,3,0.2,4.6746,6
373,US-2014-119137,2014-07-23,162,27,20,718,8.16,5,0.7,-5.712,4
374,US-2014-119137,2014-07-23,162,27,20,1572,1023.936,8,0.2,179.1888,4
375,US-2014-119137,2014-07-23,162,27,20,493,9.24,1,0.2,0.924,4
376,US-2014-119137,2014-07-23,162,27,20,1519,479.04,10,0.2,-29.94,4
377,US-2016-134656,2016-09-28,829,528,220,1201,99.136,4,0.2,30.98,3
378,US-2017-134481,2017-08-27,1119,47,282,375,1488.424,7,0.3,-297.6848,5
379,CA-2015-130792,2015-04-28,389,619,522,391,8.652,3,0.8,-20.3322,7
380,CA-2015-130792,2015-04-28,389,619,522,1391,23.832,3,0.2,2.6811,7
381,CA-2015-130792,2015-04-28,389,619,522,651,12.176,4,0.8,-18.8728,7
382,CA-2016-134775,2016-10-28,855,57,91,1279,50.96,7,0.0,25.48,1
383,CA-2016-134775,2016-10-28,855,57,91,732,49.536,3,0.2,17.3376,1
384,CA-2015-125395,2015-06-26,438,448,310,1592,41.9,2,0.0,8.799,3
385,US-2015-168935,2015-11-27,562,228,166,321,375.4575,3,0.45,-157.0095,5
386,US-2015-168935,2015-11-27,562,228,166,1527,83.976,3,0.2,-1.0497,5
387,CA-2015-122756,2015-12-03,567,216,464,1635,482.34,4,0.7,-337.638,4
388,CA-2015-122756,2015-12-03,567,216,464,204,2.96,1,0.2,0.777,4
389,CA-2014-115973,2014-11-24,271,565,421,630,2.624,1,0.2,0.4264,2
390,CA-2017-101798,2017-12-11,1219,546,390,639,23.36,4,0.2,7.884,4
391,CA-2017-101798,2017-12-11,1219,546,390,1514,39.98,2,0.0,13.5932,4
392,US-2014-135972,2014-09-21,210,365,577,1797,246.384,2,0.2,27.7182,2
393,US-2014-135972,2014-09-21,210,365,577,1610,1799.97,3,0.0,701.9883,2
394,US-2014-134971,2014-06-07,124,100,219,799,12.462,3,0.8,-20.5623,3
395,CA-2017-102946,2017-06-30,1066,783,349,825,75.792,3,0.2,25.5798,5
396,CA-2017-165603,2017-10-17,1166,714,469,1319,49.96,2,0.0,9.4924,2
397,CA-2017-165603,2017-10-17,1166,714,469,1174,12.96,2,0.0,6.2208,2
398,CA-2015-122259,2015-10-31,537,331,299,1442,70.12,4,0.0,21.036,4
399,CA-2016-108987,2016-09-08,810,25,522,1350,35.952,3,0.2,3.5952,2
400,CA-2016-108987,2016-09-08,810,25,522,49,2396.2656,4,0.32,-317.1528,2
401,CA-2016-108987,2016-09-08,810,25,522,1324,131.136,4,0.2,-32.784,2
402,CA-2016-108987,2016-09-08,810,25,522,1462,57.584,2,0.2,0.7198,2
403,CA-2014-113166,2014-12-24,299,460,160,1141,9.568,2,0.2,3.4684,2
404,CA-2014-155208,2014-04-16,79,709,416,583,39.072,6,0.2,9.768,4
405,CA-2017-117933,2017-12-24,1231,642,390,463,35.91,3,0.0,9.6957,5
406,CA-2017-117457,2017-12-08,1216,431,91,1462,179.95,5,0.0,37.7895,4
407,CA-2017-117457,2017-12-08,1216,431,91,1613,1199.976,3,0.2,434.9913,4
408,CA-2017-117457,2017-12-08,1216,431,91,1229,27.15,5,0.0,13.3035,4
409,CA-2017-117457,2017-12-08,1216,431,91,340,1004.024,7,0.2,-112.9527,4
410,CA-2017-117457,2017-12-08,1216,431,91,1191,9.68,1,0.0,4.6464,4
411,CA-2017-117457,2017-12-08,1216,431,91,996,28.35,9,0.0,13.608,4
412,CA-2017-117457,2017-12-08,1216,431,91,1145,55.98,1,0.0,27.4302,4
413,CA-2017-117457,2017-12-08,1216,431,91,16,1336.829,13,0.15,31.4548,4
414,CA-2017-117457,2017-12-08,1216,431,91,115,113.568,2,0.2,-18.4548,4
415,CA-2017-142636,2017-11-03,1181,422,587,1025,139.86,7,0.0,65.7342,4
416,CA-2017-142636,2017-11-03,1181,422,587,78,307.136,4,0.2,26.8744,4
417,CA-2017-122105,2017-06-24,1061,147,53,618,95.92,8,0.0,25.8984,4
418,CA-2016-148796,2016-04-14,681,585,64,134,383.8,5,0.2,38.38,4
419,CA-2017-154816,2017-11-06,1184,776,263,1235,5.78,1,0.0,2.8322,4
420,CA-2017-110478,2017-03-04,961,710,64,524,9.32,4,0.0,2.7028,5
421,CA-2017-110478,2017-03-04,961,710,64,849,15.25,1,0.0,7.015,5
422,CA-2014-142048,2014-06-22,136,357,123,1574,196.752,6,0.2,56.5662,3
423,CA-2017-125388,2017-10-19,1167,534,284,308,56.56,4,0.0,14.7056,4
424,CA-2017-125388,2017-10-19,1167,534,284,1323,32.7,3,0.0,8.502,4
425,CA-2017-155705,2017-08-21,1113,561,328,50,866.4,4,0.0,225.264,2
426,CA-2017-149160,2017-11-23,1201,391,293,255,28.4,2,0.0,11.076,3
427,CA-2017-149160,2017-11-23,1201,391,293,697,287.92,8,0.0,138.2016,3
428,CA-2014-101476,2014-09-12,202,683,389,1617,69.99,1,0.0,30.0957,1
429,CA-2017-152275,2017-10-01,1151,432,543,481,6.672,6,0.2,0.5004,7
430,US-2016-123750,2016-04-15,682,628,407,829,189.588,2,0.7,-145.3508,6
431,US-2016-123750,2016-04-15,682,628,407,1590,408.744,7,0.2,76.6395,6
432,US-2016-123750,2016-04-15,682,628,407,1590,291.96,5,0.2,54.7425,6
433,US-2016-123750,2016-04-15,682,628,407,1309,4.768,2,0.2,-0.7748,6
434,CA-2016-127369,2016-06-06,728,191,286,1389,714.3,5,0.0,207.147,1
435,US-2014-150574,2014-12-19,294,519,154,665,4.812,2,0.7,-3.6892,6
436,US-2014-150574,2014-12-19,294,519,154,1537,247.8,5,0.2,-18.585,6
437,CA-2016-147375,2016-06-12,733,605,202,1650,1007.979,3,0.3,43.1991,2
438,CA-2016-147375,2016-06-12,733,605,202,1145,313.488,7,0.2,113.6394,2
439,CA-2017-130043,2017-09-15,1136,66,522,1159,31.872,8,0.2,11.5536,4
440,CA-2017-157252,2017-01-20,929,184,390,106,207.846,3,0.1,2.3094,3
441,CA-2016-115756,2016-09-05,808,598,296,147,12.22,1,0.0,3.666,2
442,CA-2016-115756,2016-09-05,808,598,296,1293,194.94,3,0.0,23.3928,2
443,CA-2016-115756,2016-09-05,808,598,296,1384,70.95,3,0.0,20.5755,2
444,CA-2016-115756,2016-09-05,808,598,296,1158,91.36,4,0.0,42.0256,2
445,CA-2016-115756,2016-09-05,808,598,296,91,242.94,3,0.0,29.1528,2
446,CA-2016-115756,2016-09-05,808,598,296,963,22.05,7,0.0,10.584,2
447,CA-2017-154214,2017-03-20,976,740,229,144,2.91,1,0.0,1.3677,5
448,CA-2016-166674,2016-04-01,669,622,381,489,59.52,3,0.0,15.4752,2
449,CA-2016-166674,2016-04-01,669,622,381,1341,161.94,3,0.0,9.7164,2
450,CA-2016-166674,2016-04-01,669,622,381,537,263.88,6,0.0,71.2476,2
451,CA-2016-166674,2016-04-01,669,622,381,570,30.48,3,0.0,7.9248,2
452,CA-2016-166674,2016-04-01,669,622,381,635,9.84,3,0.0,2.8536,2
453,CA-2016-166674,2016-04-01,669,622,381,1767,35.12,4,0.0,9.1312,2
454,CA-2017-147277,2017-10-20,1168,247,419,329,284.364,2,0.4,-75.8304,4
455,CA-2017-147277,2017-10-20,1168,247,419,1298,665.408,2,0.2,66.5408,4
456,CA-2016-100153,2016-12-13,899,432,447,1508,63.88,4,0.0,24.9132,4
457,US-2014-110674,2014-02-12,31,670,42,52,129.568,2,0.2,-24.294,6
458,US-2016-157945,2016-09-26,827,561,204,89,747.558,3,0.3,-96.1146,5
459,US-2016-157945,2016-09-26,827,561,204,858,8.928,2,0.2,3.348,5
460,CA-2015-109638,2015-12-15,579,372,587,427,103.92,4,0.0,36.372,7
461,CA-2015-109638,2015-12-15,579,372,587,1587,899.91,9,0.0,377.9622,7
462,CA-2015-109638,2015-12-15,579,372,587,680,51.312,3,0.2,18.6006,7
463,CA-2016-109869,2016-04-22,688,756,16,138,23.56,5,0.2,7.068,7
464,CA-2016-109869,2016-04-22,688,756,16,337,1272.63,6,0.5,-814.4832,7
465,CA-2016-109869,2016-04-22,688,756,16,652,28.485,5,0.7,-20.889,7
466,CA-2016-109869,2016-04-22,688,756,16,1445,185.376,2,0.2,-34.758,7
467,CA-2016-109869,2016-04-22,688,756,16,431,78.272,2,0.2,5.8704,7
468,US-2015-101399,2015-01-17,315,409,218,241,254.744,7,0.6,-312.0614,7
469,CA-2017-154907,2017-03-31,986,237,497,24,205.3328,2,0.32,-36.2352,4
470,US-2016-100419,2016-12-16,902,137,202,730,4.788,3,0.8,-7.9002,4
471,CA-2015-154144,2015-12-20,584,514,386,1249,55.48,1,0.0,26.6304,4
472,CA-2014-144666,2014-11-09,257,401,91,1379,340.92,3,0.0,3.4092,2
473,CA-2014-144666,2014-11-09,257,401,91,10,222.666,2,0.15,10.4784,2
474,CA-2014-144666,2014-11-09,257,401,91,1785,703.968,4,0.2,87.996,2
475,CA-2014-144666,2014-11-09,257,401,91,1335,92.52,6,0.0,24.9804,2
476,CA-2014-144666,2014-11-09,257,401,91,1107,62.65,7,0.0,28.819,2
477,CA-2014-144666,2014-11-09,257,401,91,1220,94.85,5,0.0,45.528,2
478,CA-2016-103891,2016-07-12,759,433,64,1685,95.76,6,0.2,7.182,7
479,CA-2016-152632,2016-10-27,854,354,395,233,40.2,3,0.0,19.296,6
480,CA-2016-100790,2016-06-26,746,368,390,567,14.7,5,0.0,6.615,6
481,CA-2016-100790,2016-06-26,746,368,390,1315,704.25,5,0.0,84.51,6
482,CA-2014-134677,2014-10-06,225,789,90,1497,9.09,3,0.0,1.9089,4
483,CA-2014-127691,2014-07-22,161,271,390,543,5.96,2,0.0,1.6688,5
484,CA-2014-127691,2014-07-22,161,271,390,1536,159.98,2,0.0,57.5928,5
485,CA-2017-140963,2017-06-10,1049,544,64,997,29.6,2,0.0,14.8,3
486,CA-2017-140963,2017-06-10,1049,544,64,7,514.165,5,0.15,-30.245,3
487,CA-2017-140963,2017-06-10,1049,544,64,1748,279.96,5,0.2,17.4975,3
488,CA-2014-154627,2014-10-29,247,664,202,1721,2735.952,6,0.2,341.994,2
489,CA-2014-133753,2014-06-09,126,185,523,1693,7.992,1,0.2,0.5994,4
490,CA-2014-133753,2014-06-09,126,185,523,1466,63.984,2,0.2,10.3974,4
491,CA-2014-133753,2014-06-09,126,185,523,537,70.368,2,0.2,6.1572,4
492,CA-2014-113362,2014-09-14,204,40,393,1355,449.15,5,0.0,8.983,5
493,CA-2014-113362,2014-09-14,204,40,393,889,11.07,3,0.0,5.0922,5
494,CA-2016-169166,2016-05-09,702,717,587,1484,93.98,2,0.0,13.1572,5
495,US-2016-120929,2016-03-18,656,652,491,335,189.882,3,0.4,-94.941,3
496,CA-2015-134782,2015-12-27,591,496,23,859,105.42,2,0.0,51.6558,4
497,CA-2016-126158,2016-07-25,771,670,43,741,119.616,8,0.2,40.3704,6
498,CA-2016-126158,2016-07-25,771,670,43,312,255.76,4,0.0,81.8432,6
499,CA-2016-126158,2016-07-25,771,670,43,93,241.568,2,0.2,18.1176,6
500,CA-2016-126158,2016-07-25,771,670,43,139,69.3,9,0.0,22.869,6
501,US-2016-105578,2016-05-30,722,549,125,706,22.62,2,0.7,-15.08,5
502,US-2016-105578,2016-05-30,722,549,125,705,14.952,2,0.7,-11.9616,5
503,US-2016-105578,2016-05-30,722,549,125,68,801.568,2,0.2,50.098,5
504,US-2016-105578,2016-05-30,722,549,125,669,2.376,3,0.7,-1.9008,5
505,US-2016-105578,2016-05-30,722,549,125,1045,32.792,1,0.2,11.8871,5
506,CA-2017-134978,2017-11-12,1190,247,390,767,15.92,5,0.2,5.373,3
507,CA-2015-145352,2015-03-16,353,161,179,526,2.74,1,0.0,0.7398,6
508,CA-2015-145352,2015-03-16,353,161,179,602,8.34,3,0.0,2.1684,6
509,CA-2015-145352,2015-03-16,353,161,179,1332,46.74,3,0.0,11.685,6
510,CA-2015-145352,2015-03-16,353,161,179,777,6354.95,5,0.0,3177.475,6
511,CA-2017-135307,2017-11-26,1204,476,331,180,126.3,3,0.0,40.416,1
512,CA-2017-135307,2017-11-26,1204,476,331,1531,38.04,2,0.0,12.1728,1
513,CA-2016-106341,2016-10-20,848,460,438,543,7.152,3,0.2,0.7152,3
514,CA-2017-163405,2017-12-21,1228,96,64,600,6.63,3,0.0,1.7901,4
515,CA-2017-163405,2017-12-21,1228,96,64,514,5.88,2,0.0,1.7052,4
516,CA-2017-127432,2017-01-22,931,16,341,1611,2999.95,5,0.0,1379.977,5
517,CA-2017-127432,2017-01-22,931,16,341,1414,51.45,3,0.0,13.8915,5
518,CA-2017-127432,2017-01-22,931,16,341,1118,11.96,2,0.0,5.382,5
519,CA-2017-127432,2017-01-22,931,16,341,1413,1126.02,3,0.0,56.301,5
520,CA-2015-157812,2015-03-22,358,193,522,1463,18.392,1,0.2,5.2877,4
521,CA-2015-157812,2015-03-22,358,193,522,1316,129.568,2,0.2,-25.9136,4
522,CA-2015-157812,2015-03-22,358,193,522,649,14.112,9,0.8,-21.168,4
523,CA-2017-145142,2017-01-23,932,491,296,335,210.98,2,0.0,21.098,2
524,US-2016-139486,2016-05-21,713,464,64,1813,55.176,3,0.2,-12.4146,2
525,US-2016-139486,2016-05-21,713,464,64,1570,66.26,2,0.0,27.1666,2
526,CA-2015-158792,2015-12-26,590,71,284,927,22.2,5,0.0,10.434,7
527,CA-2017-113558,2017-10-21,1169,594,157,105,683.952,3,0.2,42.747,5
528,CA-2017-113558,2017-10-21,1169,594,157,195,45.696,3,0.2,5.1408,5
529,US-2015-138303,2015-09-03,488,508,464,1420,36.336,3,0.2,-7.2672,4
530,US-2015-138303,2015-09-03,488,508,464,1443,666.248,1,0.2,-149.9058,4
531,US-2015-138303,2015-09-03,488,508,464,857,52.512,6,0.2,19.692,4
532,CA-2015-102848,2015-11-07,543,415,64,59,190.72,1,0.2,11.92,2
533,US-2017-129441,2017-09-07,1128,345,64,156,47.94,3,0.0,2.397,4
534,CA-2016-168753,2016-05-29,721,648,7,1710,979.95,5,0.0,274.386,3
535,CA-2016-168753,2016-05-29,721,648,7,742,22.75,5,0.0,11.375,3
536,CA-2016-126613,2016-07-10,758,2,14,1336,16.768,2,0.2,1.4672,6
537,US-2017-122637,2017-09-03,1125,276,202,738,42.616,7,0.8,-68.1856,5
538,CA-2015-147851,2015-12-03,567,533,390,828,10.752,4,0.2,3.36,5
539,CA-2015-134894,2015-12-07,571,213,259,402,152.94,3,0.0,41.2938,4
540,CA-2015-134894,2015-12-07,571,213,259,94,283.92,4,0.0,70.98,4
541,CA-2014-140795,2014-02-01,23,69,594,1496,468.9,6,0.0,206.316,2
542,CA-2016-136924,2016-07-14,760,279,20,1761,380.864,8,0.2,38.0864,3
543,US-2015-120161,2015-12-18,582,466,440,1355,646.776,9,0.2,-145.5246,5
544,CA-2014-103849,2014-05-11,100,593,515,1498,58.112,2,0.2,7.264,5
545,CA-2014-103849,2014-05-11,100,593,515,1781,100.792,1,0.2,6.2995,5
546,CA-2014-103849,2014-05-11,100,593,515,163,66.112,4,0.6,-84.2928,5
547,CA-2017-162929,2017-11-19,1197,54,390,655,41.28,6,0.2,13.932,3
548,CA-2017-162929,2017-11-19,1197,54,390,1196,13.36,2,0.0,6.4128,3
549,CA-2015-113173,2015-11-15,551,216,202,1307,250.272,9,0.2,15.642,2
550,CA-2015-113173,2015-11-15,551,216,202,837,11.364,3,0.8,-17.046,2
551,CA-2015-113173,2015-11-15,551,216,202,1435,8.72,5,0.2,-1.744,2
552,CA-2016-136406,2016-04-15,682,68,91,81,1121.568,2,0.2,0.0,2
553,CA-2017-112774,2017-09-11,1132,630,154,246,34.504,1,0.2,6.0382,1
554,CA-2017-101945,2017-11-24,1202,312,522,939,10.824,3,0.2,2.5707,4
555,CA-2017-100650,2017-06-29,1065,216,31,1354,1295.78,2,0.0,310.9872,4
556,CA-2014-155852,2014-03-03,45,39,416,587,19.456,4,0.2,3.4048,4
557,CA-2016-113243,2016-06-10,731,581,64,962,20.7,2,0.0,9.936,5
558,CA-2016-113243,2016-06-10,731,581,64,367,1335.68,4,0.2,-217.048,5
559,CA-2016-113243,2016-06-10,731,581,64,1219,32.4,5,0.0,15.552,5
560,CA-2017-118731,2017-11-20,1198,468,91,255,42.6,3,0.0,16.614,2
561,CA-2017-118731,2017-11-20,1198,468,91,640,84.056,7,0.2,27.3182,2
562,CA-2014-145576,2014-09-14,204,125,176,457,13.0,5,0.2,1.3,4
563,CA-2014-145576,2014-09-14,204,125,176,287,13.128,3,0.2,3.7743,4
564,CA-2015-130736,2015-12-07,571,363,587,934,3.96,2,0.0,0.0,2
565,CA-2015-130736,2015-12-07,571,363,587,956,2.61,1,0.0,1.2006,2
566,CA-2017-137099,2017-12-07,1215,291,64,1773,374.376,3,0.2,46.797,3
567,CA-2017-156951,2017-10-01,1151,249,587,1271,91.84,8,0.0,45.0016,7
568,CA-2017-156951,2017-10-01,1151,249,587,681,81.088,7,0.2,27.3672,7
569,CA-2017-156951,2017-10-01,1151,249,587,1267,19.44,3,0.0,9.3312,7
570,CA-2017-156951,2017-10-01,1151,249,587,136,451.152,3,0.2,0.0,7
571,CA-2017-164826,2017-12-28,1235,362,390,962,72.45,7,0.0,34.776,7
572,CA-2017-164826,2017-12-28,1235,362,390,907,13.96,4,0.0,6.4216,7
573,CA-2017-164826,2017-12-28,1235,362,390,717,33.264,7,0.2,11.2266,7
574,CA-2017-164826,2017-12-28,1235,362,390,1691,14.85,3,0.0,4.0095,7
575,CA-2016-127250,2016-11-03,860,686,582,579,8.82,3,0.0,2.3814,4
576,CA-2015-149713,2015-09-18,502,749,63,1271,160.72,14,0.0,78.7528,4
577,CA-2015-149713,2015-09-18,502,749,63,1102,19.92,4,0.0,9.7608,4
578,CA-2015-149713,2015-09-18,502,749,63,1433,7.3,2,0.0,2.19,4
579,CA-2017-118640,2017-07-20,1084,173,202,1383,69.712,2,0.2,8.714,6
580,CA-2017-118640,2017-07-20,1084,173,202,185,8.792,1,0.6,-5.7148,6
581,CA-2015-132906,2015-09-10,494,130,64,1452,51.52,4,0.0,1.5456,4
582,CA-2017-145233,2017-12-01,1209,239,117,1862,470.376,3,0.2,52.9173,4
583,CA-2017-145233,2017-12-01,1209,239,117,1702,105.584,2,0.2,9.2386,4
584,CA-2017-145233,2017-12-01,1209,239,117,386,31.152,3,0.2,3.5046,4
585,CA-2017-145233,2017-12-01,1209,239,117,747,6.783,7,0.7,-4.7481,4
586,CA-2017-145233,2017-12-01,1209,239,117,1716,406.368,4,0.2,30.4776,4
587,CA-2015-128139,2015-07-03,442,74,263,115,70.98,1,0.0,4.9686,6
588,CA-2015-128139,2015-07-03,442,74,263,998,294.93,3,0.0,144.5157,6
589,US-2016-156986,2016-03-20,658,792,456,1820,84.784,2,0.2,-20.1362,4
590,US-2016-156986,2016-03-20,658,792,456,1150,20.736,4,0.2,7.2576,4
591,US-2016-156986,2016-03-20,658,792,456,741,16.821,3,0.7,-12.8961,4
592,US-2016-156986,2016-03-20,658,792,456,1253,10.368,2,0.2,3.6288,4
593,CA-2014-135405,2014-01-09,6,541,527,613,9.344,2,0.2,1.168,4
594,CA-2014-135405,2014-01-09,6,541,527,1491,31.2,3,0.2,9.75,4
595,CA-2014-131450,2014-08-08,174,470,90,469,76.12,2,0.0,22.0748,7
596,CA-2014-131450,2014-08-08,174,470,90,1613,1199.976,3,0.2,434.9913,7
597,CA-2014-131450,2014-08-08,174,470,90,1768,445.96,5,0.2,55.745,7
598,CA-2014-131450,2014-08-08,174,470,90,207,327.76,8,0.0,91.7728,7
599,CA-2016-120180,2016-07-14,760,757,464,1448,11.632,2,0.2,1.0178,2
600,US-2016-100720,2016-07-16,762,148,464,1722,143.982,3,0.4,-28.7964,5
601,US-2016-100720,2016-07-16,762,148,464,1825,494.376,4,0.4,-115.3544,5
602,US-2016-100720,2016-07-16,762,148,464,1433,5.84,2,0.2,0.73,5
603,CA-2014-149958,2014-03-15,52,56,176,1343,142.776,1,0.2,17.847,4
604,CA-2014-149958,2014-03-15,52,56,176,195,45.696,3,0.2,5.1408,4
605,CA-2014-149958,2014-03-15,52,56,176,665,7.218,3,0.7,-5.5338,4
606,CA-2014-149958,2014-03-15,52,56,176,697,43.188,4,0.7,-31.6712,4
607,CA-2014-149958,2014-03-15,52,56,176,1154,131.904,3,0.2,47.8152,4
608,US-2014-105767,2014-05-23,111,48,464,670,3.282,2,0.7,-2.6256,4
609,US-2014-105767,2014-05-23,111,48,464,514,21.168,9,0.2,2.3814,4
610,US-2014-105767,2014-05-23,111,48,464,1799,55.188,2,0.4,-10.1178,4
611,CA-2016-161816,2016-04-28,693,554,511,1797,369.576,3,0.2,41.5773,3
612,CA-2016-161816,2016-04-28,693,554,511,1004,15.712,4,0.2,5.6956,3
613,CA-2016-121223,2016-09-11,813,297,464,1089,8.448,2,0.2,2.64,2
614,CA-2016-121223,2016-09-11,813,297,464,1849,728.946,9,0.4,-157.9383,2
615,CA-2017-138611,2017-11-14,1192,150,428,1680,119.94,10,0.4,15.992,3
616,CA-2017-138611,2017-11-14,1192,150,428,758,3.648,2,0.7,-2.7968,3
617,CA-2017-117947,2017-08-18,1110,564,390,277,40.48,2,0.0,15.7872,5
618,CA-2017-117947,2017-08-18,1110,564,390,137,9.94,2,0.0,3.0814,5
619,CA-2017-117947,2017-08-18,1110,564,390,751,107.424,9,0.2,33.57,5
620,CA-2017-117947,2017-08-18,1110,564,390,1774,37.91,1,0.0,10.9939,5
621,CA-2017-117947,2017-08-18,1110,564,390,157,88.02,3,0.0,27.2862,5
622,US-2014-111171,2014-12-26,300,123,202,727,8.69,5,0.8,-14.773,5
623,CA-2015-138009,2015-11-29,564,687,294,131,301.96,2,0.0,87.5684,4
624,CA-2015-138009,2015-11-29,564,687,294,381,555.21,5,0.1,178.901,4
625,CA-2015-138009,2015-11-29,564,687,294,1333,523.48,4,0.0,130.87,4
626,CA-2015-138009,2015-11-29,564,687,294,611,161.82,9,0.0,46.9278,4
627,CA-2017-163020,2017-09-15,1136,531,390,145,35.56,7,0.0,12.0904,4
628,CA-2017-153787,2017-05-19,1030,60,587,410,97.16,2,0.0,28.1764,4
629,CA-2017-133431,2017-12-17,1224,456,91,661,15.24,5,0.2,5.1435,4
630,CA-2017-133431,2017-12-17,1224,456,91,1179,13.23,3,0.0,6.0858,4
631,US-2016-135720,2016-12-11,897,289,113,1358,243.384,3,0.2,-51.7191,2
632,US-2016-135720,2016-12-11,897,289,113,1492,119.8,5,0.2,29.95,2
633,US-2016-135720,2016-12-11,897,289,113,1755,300.768,4,0.2,30.0768,2
634,CA-2017-144694,2017-09-24,1145,71,160,1543,17.88,3,0.2,2.4585,2
635,CA-2017-144694,2017-09-24,1145,71,160,998,235.944,3,0.2,85.5297,2
636,CA-2015-168004,2015-10-04,515,208,187,71,392.94,3,0.0,43.2234,5
637,US-2016-123470,2016-08-15,789,499,113,719,18.882,3,0.7,-13.8468,6
638,US-2016-123470,2016-08-15,789,499,113,449,122.328,3,0.2,12.2328,6
639,CA-2016-115917,2016-05-20,712,624,106,159,1049.2,5,0.0,272.792,5
640,CA-2016-115917,2016-05-20,712,624,106,836,15.424,4,0.2,5.0128,5
