product_key,product_id,category,sub_category,product_name,product_price,rating_rate,rating_count
1010,OFF-LA-10004559,Office Supplies,Labels,Avery 49,168.0,3.9,70
1011,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,109.95,3.9,120
1012,OFF-LA-10004689,Office Supplies,Labels,Avery 512,39.99,3.8,679
1013,OFF-LA-10004853,Office Supplies,Labels,Avery 483,109.0,4.8,319
1014,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",9.85,4.7,130
1015,OFF-PA-10000019,Office Supplies,Paper,Xerox 1931,39.99,3.8,679
1016,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,9.99,3.0,400
1017,OFF-PA-10000048,Office Supplies,Paper,Xerox 20,39.99,3.8,679
1018,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,12.99,3.6,145
1019,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,64.0,3.3,203
1020,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",39.99,3.8,679
1021,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,12.99,3.6,145
1022,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,10.99,1.9,100
1023,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",39.99,3.8,679
1024,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,9.99,3.0,400
1025,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,109.95,3.9,120
1026,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,599.0,2.9,250
1027,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",7.95,4.5,146
1028,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,7.95,4.5,146
1029,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,39.99,3.8,679
1030,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,599.0,2.9,250
1031,OFF-PA-10000223,Office Supplies,Paper,Xerox 2000,29.95,2.9,340
1032,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,10.99,1.9,100
1033,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",7.95,4.5,146
1034,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,9.85,4.7,130
1035,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,109.95,3.9,120
1036,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,999.99,2.2,140
1037,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,7.95,4.5,146
1038,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,56.99,2.6,235
1039,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,9.85,4.7,130
1040,OFF-PA-10000308,Office Supplies,Paper,Xerox 1901,22.3,4.1,259
1041,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,39.99,3.8,679
1042,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,9.85,4.7,130
1043,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,168.0,3.9,70
1044,OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",7.95,4.5,146
1045,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",15.99,2.1,430
1046,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",109.95,3.9,120
1047,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,10.99,1.9,100
1048,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",9.99,3.0,400
1049,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,55.99,4.7,500
1050,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,109.0,2.9,470
1051,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",109.0,2.9,470
1052,OFF-PA-10000483,Office Supplies,Paper,Xerox 19,7.95,4.5,146
1053,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,999.99,2.2,140
1054,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,22.3,4.1,259
1055,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,109.95,3.9,120
1056,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,9.85,4.7,130
1057,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,9.99,3.0,400
1058,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,10.99,1.9,100
1059,OFF-PA-10000556,Office Supplies,Paper,Xerox 208,109.95,3.9,120
1060,OFF-PA-10000565,Office Supplies,Paper,Easy-staple paper,55.99,4.7,500
1061,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",10.99,1.9,100
1062,OFF-PA-10000587,Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",56.99,2.6,235
1063,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,695.0,4.6,400
1064,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,55.99,4.7,500
1065,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",7.95,4.5,146
1066,OFF-PA-10000673,Office Supplies,Paper,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",109.95,3.9,120
1067,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,56.99,2.6,235
1068,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,10.99,1.9,100
1069,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",22.3,4.1,259
1070,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",55.99,4.7,500
1071,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,999.99,2.2,140
1072,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,999.99,2.2,140
1073,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,109.0,4.8,319
1074,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",29.95,2.9,340
1075,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,15.99,2.1,430
1076,OFF-PA-10000807,Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",12.99,3.6,145
1077,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,695.0,4.6,400
1078,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,999.99,2.2,140
1079,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,29.95,2.9,340
1080,OFF-PA-10000955,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,9.85,4.7,130
1081,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,9.99,3.0,400
1082,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",109.0,2.9,470
1083,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,9.99,3.0,400
1084,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,109.95,3.9,120
1085,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,7.95,4.5,146
1086,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,29.95,2.9,340
1087,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,7.95,4.5,146
1088,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,15.99,2.1,430
1089,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,9.85,4.7,130
1090,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,22.3,4.1,259
1091,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,109.95,3.9,120
1092,OFF-PA-10001246,Office Supplies,Paper,Xerox 215,56.99,2.6,235
1093,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",695.0,4.6,400
1094,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,12.99,3.6,145
1095,OFF-PA-10001281,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,109.0,4.8,319
1096,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,109.0,2.9,470
1097,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,22.3,4.1,259
1098,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,55.99,4.7,500
1099,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",114.0,4.8,400
1100,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,12.99,3.6,145
1101,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,695.0,4.6,400
1102,OFF-PA-10001450,Office Supplies,Paper,Rediform S.O.S. Phone Message Books,695.0,4.6,400
1103,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,168.0,3.9,70
1104,OFF-PA-10001461,Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),64.0,3.3,203
1105,OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards,22.3,4.1,259
1106,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,114.0,4.8,400
1107,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",55.99,4.7,500
1108,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,12.99,3.6,145
1109,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,114.0,4.8,400
1110,OFF-PA-10001560,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4 x 11",39.99,3.8,679
1111,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,109.0,2.9,470
1112,OFF-PA-10001583,Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",999.99,2.2,140
1113,OFF-PA-10001593,Office Supplies,Paper,Xerox 1947,39.99,3.8,679
1114,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,9.85,4.7,130
1115,OFF-PA-10001622,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",7.95,4.5,146
1116,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,39.99,3.8,679
1117,OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,999.99,2.2,140
1118,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),64.0,3.3,203
1119,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,10.99,1.9,100
1120,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,22.3,4.1,259
1121,OFF-PA-10001725,Office Supplies,Paper,Xerox 1892,599.0,2.9,250
1122,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,9.99,3.0,400
1123,OFF-PA-10001745,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",64.0,3.3,203
1124,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),109.0,4.8,319
1125,OFF-PA-10001763,Office Supplies,Paper,Xerox 1896,999.99,2.2,140
1126,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",15.99,2.1,430
1127,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,599.0,2.9,250
1128,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,22.3,4.1,259
1129,OFF-PA-10001801,Office Supplies,Paper,Xerox 193,695.0,4.6,400
1130,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,109.0,4.8,319
1131,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,168.0,3.9,70
1132,OFF-PA-10001826,Office Supplies,Paper,Xerox 207,9.85,4.7,130
1133,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,109.0,2.9,470
1134,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",15.99,2.1,430
1135,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,64.0,3.3,203
1136,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,168.0,3.9,70
1137,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,22.3,4.1,259
1138,OFF-PA-10001892,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",39.99,3.8,679
1139,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,695.0,4.6,400
1140,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,168.0,3.9,70
1141,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,114.0,4.8,400
1142,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,109.0,2.9,470
1143,OFF-PA-10001952,Office Supplies,Paper,Xerox 1902,168.0,3.9,70
1144,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,10.99,1.9,100
1145,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,22.3,4.1,259
1146,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,114.0,4.8,400
1147,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,599.0,2.9,250
1148,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",9.99,3.0,400
1149,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,109.0,2.9,470
1150,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,599.0,2.9,250
1151,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,39.99,3.8,679
1152,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,999.99,2.2,140
1153,OFF-PA-10002109,Office Supplies,Paper,Wirebound Voice Message Log Book,22.3,4.1,259
1154,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,109.0,4.8,319
1155,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",109.95,3.9,120
1156,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,7.95,4.5,146
1157,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.99,2.1,430
1158,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",7.95,4.5,146
1159,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,109.0,4.8,319
1160,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,10.99,1.9,100
1161,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",109.0,4.8,319
1162,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,15.99,2.1,430
1163,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,39.99,3.8,679
1164,OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",9.99,3.0,400
1165,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,10.99,1.9,100
1166,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,55.99,4.7,500
1167,OFF-PA-10002333,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",22.3,4.1,259
1168,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,56.99,2.6,235
1169,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,695.0,4.6,400
1170,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,109.95,3.9,120
1171,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),15.99,2.1,430
1172,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),56.99,2.6,235
1173,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,12.99,3.6,145
1174,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,7.95,4.5,146
1175,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,55.99,4.7,500
1176,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,12.99,3.6,145
1177,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,109.0,4.8,319
1178,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,39.99,3.8,679
1179,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",599.0,2.9,250
1180,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,109.0,4.8,319
1181,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,22.3,4.1,259
1182,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),64.0,3.3,203
1183,OFF-PA-10002709,Office Supplies,Paper,Xerox 1956,22.3,4.1,259
1184,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",64.0,3.3,203
1185,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,64.0,3.3,203
1186,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",10.99,1.9,100
1187,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,39.99,3.8,679
1188,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,109.95,3.9,120
1189,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,109.0,4.8,319
1190,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",10.99,1.9,100
1191,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",109.0,2.9,470
1192,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,9.99,3.0,400
1193,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,55.99,4.7,500
1194,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,55.99,4.7,500
1195,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,9.85,4.7,130
1196,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,695.0,4.6,400
1197,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,114.0,4.8,400
1198,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",114.0,4.8,400
1199,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,7.95,4.5,146
1200,OFF-PA-10003036,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",168.0,3.9,70
1201,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,22.3,4.1,259
1202,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets,114.0,4.8,400
1203,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",7.95,4.5,146
1204,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,695.0,4.6,400
1205,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,114.0,4.8,400
1206,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,39.99,3.8,679
1207,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,39.99,3.8,679
1208,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,109.0,2.9,470
1209,OFF-PA-10003205,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",39.99,3.8,679
1210,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,56.99,2.6,235
1211,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,114.0,4.8,400
1212,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,29.95,2.9,340
1213,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,7.95,4.5,146
1214,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,10.99,1.9,100
1215,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,39.99,3.8,679
1216,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,695.0,4.6,400
1217,OFF-PA-10003395,Office Supplies,Paper,Xerox 1941,29.95,2.9,340
1218,OFF-PA-10003424,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",168.0,3.9,70
1219,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,10.99,1.9,100
1220,OFF-PA-10003465,Office Supplies,Paper,Xerox 1912,9.85,4.7,130
1221,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,114.0,4.8,400
1222,OFF-PA-10003591,Office Supplies,Paper,Southworth 100% Cotton The Best Paper,56.99,2.6,235
1223,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,64.0,3.3,203
1224,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,599.0,2.9,250
1225,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,56.99,2.6,235
1226,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,109.0,2.9,470
1227,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,29.95,2.9,340
1228,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,9.99,3.0,400
1229,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",39.99,3.8,679
1230,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,9.99,3.0,400
1231,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,999.99,2.2,140
1232,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,56.99,2.6,235
1233,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,9.99,3.0,400
1234,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,64.0,3.3,203
1235,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,7.95,4.5,146
1236,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,29.95,2.9,340
1237,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",10.99,1.9,100
1238,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,9.85,4.7,130
1239,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,9.85,4.7,130
1240,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,12.99,3.6,145
1241,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,9.99,3.0,400
1242,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,55.99,4.7,500
1243,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,9.85,4.7,130
1244,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",109.0,2.9,470
1245,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,3.0,400
1246,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,39.99,3.8,679
1247,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),999.99,2.2,140
1248,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",55.99,4.7,500
1249,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",114.0,4.8,400
1250,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",599.0,2.9,250
1251,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,22.3,4.1,259
1252,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,55.99,4.7,500
1253,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,695.0,4.6,400
1254,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,109.0,4.8,319
1255,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,10.99,1.9,100
1256,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,114.0,4.8,400
1257,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,9.99,3.0,400
1258,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,56.99,2.6,235
1259,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,39.99,3.8,679
1260,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,15.99,2.1,430
1261,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,599.0,2.9,250
1262,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,9.85,4.7,130
1263,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,109.95,3.9,120
1264,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,29.95,2.9,340
1265,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,599.0,2.9,250
1266,OFF-PA-10004438,Office Supplies,Paper,Xerox 1907,109.0,2.9,470
1267,OFF-PA-10004451,Office Supplies,Paper,Xerox 222,114.0,4.8,400
1268,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",22.3,4.1,259
1269,OFF-PA-10004475,Office Supplies,Paper,Xerox 1940,55.99,4.7,500
1270,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,109.0,2.9,470
1271,OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,22.3,4.1,259
1272,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",599.0,2.9,250
1273,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,599.0,2.9,250
1274,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,9.85,4.7,130
1275,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,55.99,4.7,500
1276,OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards,9.99,3.0,400
1277,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",999.99,2.2,140
1278,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,12.99,3.6,145
1279,OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,39.99,3.8,679
1280,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,114.0,4.8,400
1281,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,29.95,2.9,340
1282,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,114.0,4.8,400
1283,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",56.99,2.6,235
1284,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,109.0,2.9,470
